,Model,Accuracy,Balanced Accuracy,ROC AUC,F1 Score,Time Taken,n_PCA,Fator_balanc,Normalizacao
21068,LinearSVC,0.7471147318397827,0.6171021112702848,0.6171021112702848,0.7254147238977025,0.4089994430541992,7,0.4,SIM
21069,LGBMClassifier,0.7298031228784793,0.6148986637232569,0.6148986637232569,0.7158767577380483,0.22600317001342773,7,0.4,SIM
21070,ExtraTreesClassifier,0.7318397827562797,0.6138841267231864,0.6138841267231864,0.7164859595487695,0.8850052356719971,7,0.4,SIM
21071,RandomForestClassifier,0.7294636795655126,0.613463751438435,0.613463751438435,0.7150962041954433,1.7710201740264893,7,0.4,SIM
21072,CalibratedClassifierCV,0.7501697216564833,0.6099662995232615,0.6099662995232615,0.7231502238080809,1.5349395275115967,7,0.4,SIM
21073,KNeighborsClassifier,0.7206381534283774,0.608637068175947,0.608637068175947,0.7085238343398345,0.1920166015625,7,0.4,SIM
21074,LabelPropagation,0.7101154107264087,0.6062598341983514,0.6062598341983514,0.7019752181877748,3.764612913131714,7,0.4,SIM
21075,NuSVC,0.741683638832315,0.6057725276531787,0.6057725276531786,0.7172887939395151,3.528759479522705,7,0.4,SIM
21076,XGBClassifier,0.7162253903598099,0.6044192245367652,0.6044192245367652,0.7045001242727278,0.7929985523223877,7,0.4,SIM
21077,LabelSpreading,0.7111337406653089,0.6037475634672742,0.6037475634672741,0.7015548394728762,5.6627161502838135,7,0.4,SIM
21078,BernoulliNB,0.7515274949083504,0.5988639299217962,0.5988639299217962,0.7173278583356292,0.022986650466918945,7,0.4,SIM
21079,PassiveAggressiveClassifier,0.6337406653088934,0.5981899203870271,0.5981899203870271,0.6499951313812852,0.02899479866027832,7,0.4,SIM
21080,SVC,0.7420230821452818,0.5951774265517484,0.5951774265517483,0.7116233724517878,2.7249319553375244,7,0.4,SIM
21081,BaggingClassifier,0.7135098438560761,0.5869249195650642,0.5869249195650643,0.6954064735507298,0.5229976177215576,7,0.4,SIM
21082,ExtraTreeClassifier,0.6619144602851323,0.5809474883163852,0.5809474883163852,0.6655953342775952,0.027001619338989258,7,0.4,SIM
21083,DecisionTreeClassifier,0.6507128309572301,0.5777054320001879,0.5777054320001879,0.6576696276880912,0.09799933433532715,7,0.4,SIM
21084,SGDClassifier,0.7423625254582484,0.5637303022474813,0.5637303022474813,0.6899770639359903,0.041999101638793945,7,0.4,SIM
21085,GaussianNB,0.6948404616429056,0.5404857800427421,0.5404857800427421,0.66248993757487,0.02399754524230957,7,0.4,SIM
21086,QuadraticDiscriminantAnalysis,0.6921249151391717,0.5302094831027924,0.5302094831027924,0.654866743679046,0.021982669830322266,7,0.4,SIM
21087,DummyClassifier,0.6052274270196877,0.5065293205889951,0.5065293205889951,0.6087542449271661,0.020983219146728516,7,0.4,SIM
21088,Perceptron,0.6446028513238289,0.49493494751180106,0.49493494751180106,0.6195823502693504,0.026017189025878906,7,0.4,SIM
21089,NearestCentroid,0.6985743380855397,0.7034369789342665,0.7034369789342665,0.7142157288112658,0.020999670028686523,7,0.4,NAO
21090,BernoulliNB,0.7321792260692465,0.6413840680115545,0.6413840680115545,0.727024384074413,0.041001319885253906,7,0.4,NAO
21091,LinearDiscriminantAnalysis,0.7515274949083504,0.6369589723115944,0.6369589723115944,0.7364886360473393,0.03099966049194336,7,0.4,NAO
21092,Perceptron,0.7467752885268161,0.6329102181724243,0.6329102181724244,0.7322766149663064,0.02499985694885254,7,0.4,NAO
21093,LogisticRegression,0.7491513917175832,0.6301225898875085,0.6301225898875085,0.7323625788816258,0.030756711959838867,7,0.4,NAO
21094,LinearSVC,0.7528852681602173,0.6262576031563374,0.6262576031563374,0.7325247346808137,0.5645749568939209,7,0.4,NAO
21095,RidgeClassifier,0.7542430414120842,0.6243782438176652,0.624378243817665,0.7322990666433417,0.02501225471496582,7,0.4,NAO
21096,RidgeClassifierCV,0.7494908350305499,0.6187254878936614,0.6187254878936614,0.7273177733380066,0.027799129486083984,7,0.4,NAO
21097,LGBMClassifier,0.7257298031228785,0.6185317395082314,0.6185317395082314,0.7151844046388027,0.23099946975708008,7,0.4,NAO
21098,RandomForestClassifier,0.723693143245078,0.6143332707075926,0.6143332707075926,0.7124363784187134,1.7946794033050537,7,0.4,NAO
21099,AdaBoostClassifier,0.7189409368635438,0.6142945210305065,0.6142945210305066,0.7098501966818209,0.640998363494873,7,0.4,NAO
21100,XGBClassifier,0.7155465037338764,0.6131784129071651,0.6131784129071651,0.7075588206573244,0.7999966144561768,7,0.4,NAO
21101,ExtraTreesClassifier,0.7321792260692465,0.6113090345459242,0.6113090345459242,0.7155246271033071,0.8906834125518799,7,0.4,NAO
21102,CalibratedClassifierCV,0.7511880515953836,0.6078550292383927,0.6078550292383927,0.7224260391048162,1.7460148334503174,7,0.4,NAO
21103,BaggingClassifier,0.725050916496945,0.6024289002137104,0.6024289002137104,0.7080447249511179,0.5600006580352783,7,0.4,NAO
21104,PassiveAggressiveClassifier,0.6653088934147997,0.6021136187501468,0.6021136187501468,0.6734100072071612,0.02799224853515625,7,0.4,NAO
21105,KNeighborsClassifier,0.7009504412763069,0.5931812310654987,0.5931812310654987,0.692000382585423,0.22400403022766113,7,0.4,NAO
21106,LabelSpreading,0.6873727087576375,0.5927268030342171,0.5927268030342172,0.684404663796863,5.35259485244751,7,0.4,NAO
21107,LabelPropagation,0.6836388323150034,0.5925817853033043,0.5925817853033042,0.6822081640081582,3.30499529838562,7,0.4,NAO
21108,NuSVC,0.7247114731839783,0.5897659754350532,0.5897659754350533,0.7017180598821328,3.5309879779815674,7,0.4,NAO
21109,SVC,0.7287847929395791,0.5873359009887039,0.5873359009887039,0.7020718870849966,2.9179811477661133,7,0.4,NAO
21110,DecisionTreeClassifier,0.6530889341479973,0.5833388130856485,0.5833388130856486,0.660678765620056,0.09900140762329102,7,0.4,NAO
21111,ExtraTreeClassifier,0.6408689748811949,0.5693760127756511,0.5693760127756511,0.6491481902124338,0.028000831604003906,7,0.4,NAO
21112,SGDClassifier,0.7281059063136456,0.5531880416148047,0.5531880416148047,0.6791342817863287,0.04500007629394531,7,0.4,NAO
21113,QuadraticDiscriminantAnalysis,0.6710794297352343,0.5106179986378901,0.5106179986378901,0.6364893830770895,0.024000167846679688,7,0.4,NAO
21114,DummyClassifier,0.6052274270196877,0.5065293205889951,0.5065293205889951,0.6087542449271661,0.02100372314453125,7,0.4,NAO
21115,GaussianNB,0.6619144602851323,0.5035544021981635,0.5035544021981635,0.6295780701295793,0.0240018367767334,7,0.4,NAO
21116,NearestCentroid,0.7029871011541072,0.7000358140954885,0.7000358140954887,0.7176383018351538,0.0219881534576416,9,0.4,SIM
21117,LinearDiscriminantAnalysis,0.7491513917175832,0.6309245907799252,0.6309245907799252,0.7327060358829446,0.034024953842163086,9,0.4,SIM
21118,LogisticRegression,0.7488119484046164,0.6282866771564782,0.6282866771564782,0.7313915913244593,0.032143354415893555,9,0.4,SIM
21119,AdaBoostClassifier,0.7372708757637475,0.6268177121251263,0.6268177121251263,0.724699319243457,0.6287441253662109,9,0.4,SIM
21120,LinearSVC,0.7501697216564833,0.6207933115708885,0.6207933115708885,0.7286360219671385,0.46097302436828613,9,0.4,SIM
21121,PassiveAggressiveClassifier,0.6191446028513238,0.6206987858434513,0.6206987858434513,0.64027055643748,0.028997421264648438,9,0.4,SIM
21122,RidgeClassifier,0.7522063815342838,0.6177737723397759,0.6177737723397759,0.7281040480678539,0.027020692825317383,9,0.4,SIM
21123,RidgeClassifierCV,0.7522063815342838,0.6141647683239003,0.6141647683239002,0.7262527541698969,0.030086994171142578,9,0.4,SIM
21124,RandomForestClassifier,0.7277664630006789,0.6135071980460769,0.6135071980460769,0.7142407870033528,2.4146065711975098,9,0.4,SIM
21125,LGBMClassifier,0.7287847929395791,0.6125989290998333,0.6125989290998333,0.7143812636789951,0.33100199699401855,9,0.4,SIM
21126,ExtraTreesClassifier,0.7318397827562797,0.6098741222611024,0.6098741222611024,0.7147141502865653,0.9819998741149902,9,0.4,SIM
21127,ExtraTreeClassifier,0.6805838424983028,0.6093416077593292,0.6093416077593292,0.6853146183325797,0.029016733169555664,9,0.4,SIM
21128,XGBClassifier,0.7172437202987101,0.6091249618374392,0.6091249618374392,0.706929983903664,1.1179993152618408,9,0.4,SIM
21129,CalibratedClassifierCV,0.7498302783435167,0.6081303867922313,0.6081303867922313,0.722015152455885,1.743999719619751,9,0.4,SIM
21130,KNeighborsClassifier,0.718601493550577,0.6028345975904746,0.6028345975904748,0.7050510361304315,0.2689998149871826,9,0.4,SIM
21131,NuSVC,0.7379497623896809,0.6004145041215566,0.6004145041215566,0.7128858133936098,3.6076841354370117,9,0.4,SIM
21132,Perceptron,0.7145281737949762,0.5996506657899063,0.5996506657899063,0.7016415349130148,0.02702045440673828,9,0.4,SIM
21133,BernoulliNB,0.7511880515953836,0.5974290176369742,0.5974290176369743,0.7163251619876965,0.02501082420349121,9,0.4,SIM
21134,SVC,0.7396469789545146,0.5939550503745802,0.5939550503745802,0.7100132782092714,2.9440019130706787,9,0.4,SIM
21135,BaggingClassifier,0.7155465037338764,0.5919253892581198,0.5919253892581198,0.698704184465475,0.6700122356414795,9,0.4,SIM
21136,LabelSpreading,0.676510522742702,0.5885136563255913,0.5885136563255912,0.6767044415180201,5.822894334793091,9,0.4,SIM
21137,DecisionTreeClassifier,0.6564833672776647,0.5872619243324487,0.5872619243324488,0.6638967221082982,0.12498354911804199,9,0.4,SIM
21138,LabelPropagation,0.6697216564833672,0.5834744369554496,0.5834744369554495,0.671079569121665,3.7785725593566895,9,0.4,SIM
21139,SGDClassifier,0.7457569585879158,0.574069420633616,0.574069420633616,0.6987630543807624,0.042999982833862305,9,0.4,SIM
21140,GaussianNB,0.6978954514596063,0.5453799816819708,0.5453799816819709,0.6665083868664632,0.025011301040649414,9,0.4,SIM
21141,QuadraticDiscriminantAnalysis,0.6978954514596063,0.542572978558512,0.5425729785585119,0.6647003824027893,0.028239727020263672,9,0.4,SIM
21142,DummyClassifier,0.6052274270196877,0.5065293205889951,0.5065293205889951,0.6087542449271661,0.020981788635253906,9,0.4,SIM
21143,NearestCentroid,0.6958587915818059,0.6991756886874427,0.6991756886874427,0.7115785616088396,0.027720928192138672,9,0.4,NAO
21144,LinearDiscriminantAnalysis,0.7498302783435167,0.6321904135647354,0.6321904135647354,0.7335996222447451,0.03800344467163086,9,0.4,NAO
21145,LogisticRegression,0.7508486082824168,0.630480143726075,0.630480143726075,0.7333953283766456,0.03599905967712402,9,0.4,NAO
21146,BernoulliNB,0.7281059063136456,0.6297791268406097,0.6297791268406097,0.7206839016542042,0.023986339569091797,9,0.4,NAO
21147,AdaBoostClassifier,0.7291242362525459,0.628870857894366,0.628870857894366,0.7209452677025598,0.7160024642944336,9,0.4,NAO
21148,LinearSVC,0.7511880515953836,0.6242960475329372,0.6242960475329373,0.7307811506196772,0.5239968299865723,9,0.4,NAO
21149,RidgeClassifierCV,0.7532247114731839,0.6228805100866583,0.6228805100866583,0.7310933388664932,0.02901935577392578,9,0.4,NAO
21150,PassiveAggressiveClassifier,0.7325186693822132,0.6227689579859562,0.6227689579859562,0.7205237984331664,0.02900099754333496,9,0.4,NAO
21151,RidgeClassifier,0.7501697216564833,0.6191893097860548,0.6191893097860548,0.7278620345987564,0.026000022888183594,9,0.4,NAO
21152,XGBClassifier,0.7179226069246436,0.6135987881919166,0.6135987881919166,0.7090275697905039,1.0526368618011475,9,0.4,NAO
21153,LGBMClassifier,0.723693143245078,0.6115262675841338,0.6115262675841338,0.7113025024423825,0.26799917221069336,9,0.4,NAO
21154,RandomForestClassifier,0.7226748133061779,0.6084245320682934,0.6084245320682934,0.7094889945734913,2.403583526611328,9,0.4,NAO
21155,CalibratedClassifierCV,0.7488119484046164,0.6054296517225992,0.6054296517225992,0.7201102320279076,1.8340919017791748,9,0.4,NAO
21156,ExtraTreesClassifier,0.7233536999321113,0.6008683450365186,0.6008683450365186,0.7065181321459144,1.0379996299743652,9,0.4,NAO
21157,BaggingClassifier,0.7192803801765105,0.5932734083276578,0.5932734083276578,0.7010676900901007,0.7139999866485596,9,0.4,NAO
21158,NuSVC,0.7223353699932111,0.5869395974730514,0.5869395974730514,0.6992484606527745,3.633000135421753,9,0.4,NAO
21159,KNeighborsClassifier,0.7002715546503734,0.5863014020337709,0.586301402033771,0.688832340739638,0.35954833030700684,9,0.4,NAO
21160,SVC,0.7230142566191446,0.579784410887485,0.5797844108874851,0.695619354715014,2.881011724472046,9,0.4,NAO
21161,ExtraTreeClassifier,0.6541072640868975,0.5752125361076537,0.5752125361076535,0.6591151269233432,0.027998685836791992,9,0.4,NAO
21162,DecisionTreeClassifier,0.6476578411405295,0.5716082290223339,0.5716082290223339,0.654072946144672,0.13199996948242188,9,0.4,NAO
21163,SGDClassifier,0.7267481330617787,0.5646914116624786,0.5646914116624786,0.6873621772570562,0.04598069190979004,9,0.4,NAO
21164,LabelSpreading,0.6527494908350305,0.5626558793828234,0.5626558793828232,0.6544414238208315,5.786260366439819,9,0.4,NAO
21165,LabelPropagation,0.6510522742701969,0.5618973250980485,0.5618973250980485,0.6532112977906327,3.432981491088867,9,0.4,NAO
21166,Perceptron,0.560081466395112,0.524206218736056,0.524206218736056,0.5825846016140206,0.031000137329101562,9,0.4,NAO
21167,QuadraticDiscriminantAnalysis,0.675152749490835,0.5146039313308752,0.5146039313308753,0.6401596543246098,0.024996280670166016,9,0.4,NAO
21168,DummyClassifier,0.6052274270196877,0.5065293205889951,0.5065293205889951,0.6087542449271661,0.02200174331665039,9,0.4,NAO
21169,GaussianNB,0.6632722335369993,0.505284046875367,0.505284046875367,0.6310657084021513,0.024986743927001953,9,0.4,NAO
21170,NearestCentroid,0.7009504412763069,0.7038573542190179,0.7038573542190179,0.7162640072387203,0.0219879150390625,11,0.4,SIM
21171,LinearDiscriminantAnalysis,0.7525458248472505,0.6380557055963927,0.6380557055963927,0.7374867709624192,0.03699994087219238,11,0.4,SIM
21172,SGDClassifier,0.7484725050916496,0.6372777764730748,0.6372777764730748,0.7349558392219913,0.062005043029785156,11,0.4,SIM
21173,PassiveAggressiveClassifier,0.6775288526816021,0.6349234400319391,0.6349234400319391,0.6888602589908964,0.030011892318725586,11,0.4,SIM
21174,LogisticRegression,0.7528852681602173,0.6330746107418802,0.6330746107418802,0.735574658117436,0.032999515533447266,11,0.4,SIM
21175,AdaBoostClassifier,0.7393075356415478,0.6250011742326389,0.625001174232639,0.7250503406664148,0.7470018863677979,11,0.4,SIM
21176,LinearSVC,0.7508486082824168,0.6236631361405321,0.6236631361405321,0.7303202682084026,0.5170118808746338,11,0.4,SIM
21177,RidgeClassifier,0.754582484725051,0.6222041520866114,0.6222041520866114,0.731405779261852,0.026998043060302734,11,0.4,SIM
21178,RidgeClassifierCV,0.754582484725051,0.6193971489631526,0.6193971489631526,0.7300064667889284,0.031001567840576172,11,0.4,SIM
21179,LGBMClassifier,0.7311608961303462,0.6178313097390855,0.6178313097390855,0.71780386945967,0.28100037574768066,11,0.4,SIM
21180,CalibratedClassifierCV,0.7525458248472505,0.6127926774852634,0.6127926774852633,0.7256767444658149,1.944011926651001,11,0.4,SIM
21181,KNeighborsClassifier,0.7202987101154107,0.6108111599070007,0.6108111599070007,0.7092254266686916,0.4360020160675049,11,0.4,SIM
21182,ExtraTreesClassifier,0.7304820095044128,0.6053374744604401,0.6053374744604402,0.7119780574371183,0.9865868091583252,11,0.4,SIM
21183,XGBClassifier,0.7128309572301426,0.602501115521007,0.6025011155210069,0.7019523685853188,1.0759921073913574,11,0.4,SIM
21184,BernoulliNB,0.7484725050916496,0.6011877363143185,0.6011877363143185,0.7175711765828344,0.0260162353515625,11,0.4,SIM
21185,RandomForestClassifier,0.719959266802444,0.600554237805594,0.600554237805594,0.7047329156485062,2.426691770553589,11,0.4,SIM
21186,BaggingClassifier,0.7138492871690427,0.5971818416664709,0.5971818416664709,0.7002438462979844,0.8299994468688965,11,0.4,SIM
21187,NuSVC,0.7325186693822132,0.5955009276437848,0.5955009276437848,0.7080042090956865,3.6690125465393066,11,0.4,SIM
21188,SVC,0.7403258655804481,0.5932158709283484,0.5932158709283483,0.7098430629900105,2.950688600540161,11,0.4,SIM
21189,DecisionTreeClassifier,0.6602172437202987,0.591817946971654,0.591817946971654,0.6674992754465485,0.14699244499206543,11,0.4,SIM
21190,ExtraTreeClassifier,0.6619144602851323,0.5869624950095113,0.5869624950095113,0.6673110595027034,0.029997825622558594,11,0.4,SIM
21191,LabelSpreading,0.6615750169721657,0.5835225804936475,0.5835225804936475,0.6661337853873976,6.02631688117981,11,0.4,SIM
21192,LabelPropagation,0.6595383570943653,0.5833341161550927,0.5833341161550927,0.664805677784506,3.80299711227417,11,0.4,SIM
21193,QuadraticDiscriminantAnalysis,0.6978954514596063,0.544577980789554,0.5445779807895541,0.6659972513248636,0.027987957000732422,11,0.4,SIM
21194,GaussianNB,0.6972165648336728,0.5445151593433691,0.5445151593433691,0.6657589675111069,0.02699732780456543,11,0.4,SIM
21195,Perceptron,0.6143923964697895,0.5131919165825134,0.5131919165825134,0.6160514016208654,0.03000020980834961,11,0.4,SIM
21196,DummyClassifier,0.6052274270196877,0.5065293205889951,0.5065293205889951,0.6087542449271661,0.022999286651611328,11,0.4,SIM
21197,NearestCentroid,0.6992532247114732,0.7026977994880346,0.7026977994880346,0.7147344259870138,0.021999835968017578,11,0.4,NAO
21198,LinearDiscriminantAnalysis,0.7515274949083504,0.6393649749888448,0.6393649749888448,0.7374613401012631,0.036016225814819336,11,0.4,NAO
21199,LogisticRegression,0.7491513917175832,0.6321275921185505,0.6321275921185505,0.7332158662803304,0.03261113166809082,11,0.4,NAO
21200,PassiveAggressiveClassifier,0.6629327902240326,0.6317682769310256,0.6317682769310256,0.6773739153928586,0.03298783302307129,11,0.4,NAO
21201,BernoulliNB,0.7264086897488119,0.6306245743406683,0.6306245743406684,0.7199916083069741,0.025000572204589844,11,0.4,NAO
21202,AdaBoostClassifier,0.7257298031228785,0.6289577511096498,0.6289577511096498,0.7190190729344343,0.7550160884857178,11,0.4,NAO
21203,LinearSVC,0.7508486082824168,0.6256681383715742,0.6256681383715743,0.7312475021543594,0.5689835548400879,11,0.4,NAO
21204,RidgeClassifier,0.7508486082824168,0.6196531316784482,0.6196531316784482,0.7284065382600933,0.028997421264648438,11,0.4,NAO
21205,XGBClassifier,0.7226748133061779,0.6192515441159203,0.6192515441159202,0.7137799326611294,1.0700016021728516,11,0.4,NAO
21206,LGBMClassifier,0.7287847929395791,0.6178119349005424,0.6178119349005425,0.7165417198519607,0.282001256942749,11,0.4,NAO
21207,RandomForestClassifier,0.7325186693822132,0.6163529508466218,0.6163529508466217,0.717890193287936,2.7019882202148438,11,0.4,NAO
21208,RidgeClassifierCV,0.7474541751527495,0.6089130128461051,0.608913012846105,0.7214282960357464,0.03600025177001953,11,0.4,NAO
21209,CalibratedClassifierCV,0.7515274949083504,0.6088889410770062,0.6088889410770062,0.7231360673573356,1.8946638107299805,11,0.4,NAO
21210,ExtraTreesClassifier,0.7348947725729803,0.6083523167609968,0.6083523167609967,0.7154803112560703,1.003014326095581,11,0.4,NAO
21211,KNeighborsClassifier,0.7138492871690427,0.6027958479133886,0.6027958479133886,0.7026025374134065,0.48000574111938477,11,0.4,NAO
21212,BaggingClassifier,0.7202987101154107,0.5979791456283319,0.5979791456283319,0.7037377661092499,0.7839818000793457,11,0.4,NAO
21213,Perceptron,0.7406653088934148,0.5958537845517954,0.5958537845517955,0.7114904304676641,0.02669072151184082,11,0.4,NAO
21214,NuSVC,0.7264086897488119,0.5929305323970785,0.5929305323970786,0.7040720160995533,3.755366563796997,11,0.4,NAO
21215,SVC,0.7321792260692465,0.5900560108968789,0.5900560108968789,0.7049151328170351,2.964998960494995,11,0.4,NAO
21216,DecisionTreeClassifier,0.6568228105906314,0.5874938352786454,0.5874938352786454,0.6641775898865742,0.143998384475708,11,0.4,NAO
21217,LabelPropagation,0.6642905634758995,0.5845758671708039,0.5845758671708039,0.6681214934165338,3.758695125579834,11,0.4,NAO
21218,LabelSpreading,0.6642905634758995,0.5829718653859702,0.5829718653859702,0.6676495659209614,6.108710765838623,11,0.4,NAO
21219,ExtraTreeClassifier,0.6473183978275628,0.5781933256616801,0.5781933256616801,0.6556021763721738,0.02999567985534668,11,0.4,NAO
21220,SGDClassifier,0.7406653088934148,0.5653777506399568,0.5653777506399568,0.6910091802810877,0.06600022315979004,11,0.4,NAO
21221,QuadraticDiscriminantAnalysis,0.6829599456890699,0.5283588924637749,0.5283588924637749,0.6513425659234321,0.027378082275390625,11,0.4,NAO
21222,GaussianNB,0.6656483367277665,0.5133234306380781,0.5133234306380781,0.636957722200318,0.026985645294189453,11,0.4,NAO
21223,DummyClassifier,0.6052274270196877,0.5065293205889951,0.5065293205889951,0.6087542449271661,0.02200031280517578,11,0.4,NAO
21224,BernoulliNB,0.7219959266802444,0.6961808083417487,0.6961808083417487,0.7324594612703226,0.02500009536743164,N/A,0.5,NAO
21225,NearestCentroid,0.6921249151391717,0.6886046593551114,0.6886046593551115,0.7075389910402214,0.020996570587158203,N/A,0.5,NAO
21226,PassiveAggressiveClassifier,0.6890699253224711,0.674086447006881,0.6740864470068809,0.7035294062664821,0.026996850967407227,N/A,0.5,NAO
21227,LinearDiscriminantAnalysis,0.7155465037338764,0.6292184307555012,0.6292184307555012,0.7130345105238611,0.03499555587768555,N/A,0.5,NAO
21228,RidgeClassifierCV,0.7182620502376104,0.6230537094009065,0.6230537094009065,0.712633287695742,0.03000164031982422,N/A,0.5,NAO
21229,RidgeClassifier,0.7179226069246436,0.6228217984547099,0.6228217984547099,0.712355978034238,0.025996685028076172,N/A,0.5,NAO
21230,LogisticRegression,0.691785471826205,0.6198016721072779,0.6198016721072779,0.6953562288905878,0.04300212860107422,N/A,0.5,NAO
21231,LinearSVC,0.6914460285132383,0.616361757591414,0.616361757591414,0.6942025869637093,0.4460012912750244,N/A,0.5,NAO
21232,CalibratedClassifierCV,0.6907671418873048,0.608278927221061,0.608278927221061,0.6914407045306628,1.7542219161987305,N/A,0.5,NAO
21233,SGDClassifier,0.6754921928038018,0.6082689462436298,0.6082689462436298,0.6817050932795538,0.04802966117858887,N/A,0.5,NAO
21234,KNeighborsClassifier,0.6788866259334692,0.6005630445503863,0.6005630445503862,0.6818130916784735,0.4069817066192627,N/A,0.5,NAO
21235,ExtraTreesClassifier,0.6673455532926001,0.5954850755031587,0.5954850755031588,0.6730853124641851,0.8340003490447998,N/A,0.5,NAO
21236,LGBMClassifier,0.6527494908350305,0.5891219088325779,0.5891219088325779,0.6618821657300743,0.242997407913208,N/A,0.5,NAO
21237,XGBClassifier,0.641887304820095,0.588918766586036,0.5889187665860359,0.6543498296244454,0.5609841346740723,N/A,0.5,NAO
21238,AdaBoostClassifier,0.658520027155465,0.5882523895634203,0.5882523895634203,0.6654778267082817,0.4060027599334717,N/A,0.5,NAO
21239,SVC,0.6734555329260014,0.5868274582560298,0.5868274582560297,0.6743577111257734,2.2209954261779785,N/A,0.5,NAO
21240,RandomForestClassifier,0.6479972844534962,0.5826671520161575,0.5826671520161575,0.6571582732403911,1.3389835357666016,N/A,0.5,NAO
21241,Perceptron,0.6860149355057705,0.581373147648012,0.581373147648012,0.6795107884872241,0.024016380310058594,N/A,0.5,NAO
21242,NuSVC,0.6541072640868975,0.5784205396773209,0.5784205396773209,0.6600200504134334,3.5079996585845947,N/A,0.5,NAO
21243,LabelSpreading,0.6276306856754922,0.5731635001526503,0.5731635001526504,0.6410872326759415,4.5580127239227295,N/A,0.5,NAO
21244,LabelPropagation,0.6259334691106585,0.572003945421667,0.572003945421667,0.6396545317620835,3.021998882293701,N/A,0.5,NAO
21245,GaussianNB,0.6378139850644943,0.5612738075667552,0.561273807566755,0.6450276897407129,0.02503061294555664,N/A,0.5,NAO
21246,DecisionTreeClassifier,0.576714188730482,0.5516098729480284,0.5516098729480284,0.5990288620517702,0.08098149299621582,N/A,0.5,NAO
21247,BaggingClassifier,0.6262729124236253,0.5513838331650267,0.5513838331650267,0.6350510069160379,0.4380025863647461,N/A,0.5,NAO
21248,ExtraTreeClassifier,0.5855397148676171,0.5484165472863484,0.5484165472863484,0.6057170352590956,0.027997255325317383,N/A,0.5,NAO
21249,DummyClassifier,0.5845213849287169,0.5080217702731266,0.5080217702731266,0.5970361788900346,0.019999980926513672,N/A,0.5,NAO
21250,QuadraticDiscriminantAnalysis,0.5984385607603531,0.48745508560155937,0.48745508560155937,0.5980337082332838,0.027001380920410156,N/A,0.5,NAO
21251,BernoulliNB,0.7219959266802444,0.6961808083417487,0.6961808083417487,0.7324594612703226,0.02298283576965332,N/A,0.5,SIM
21252,NearestCentroid,0.6921249151391717,0.6886046593551114,0.6886046593551115,0.7075389910402214,0.026996850967407227,N/A,0.5,SIM
21253,PassiveAggressiveClassifier,0.6890699253224711,0.674086447006881,0.6740864470068809,0.7035294062664821,0.03000497817993164,N/A,0.5,SIM
21254,LinearDiscriminantAnalysis,0.7155465037338764,0.6292184307555012,0.6292184307555012,0.7130345105238611,0.03600192070007324,N/A,0.5,SIM
21255,RidgeClassifierCV,0.7182620502376104,0.6230537094009065,0.6230537094009065,0.712633287695742,0.028964996337890625,N/A,0.5,SIM
21256,RidgeClassifier,0.7179226069246436,0.6228217984547099,0.6228217984547099,0.712355978034238,0.023508310317993164,N/A,0.5,SIM
21257,LogisticRegression,0.691785471826205,0.6198016721072779,0.6198016721072779,0.6953562288905878,0.05300140380859375,N/A,0.5,SIM
21258,LinearSVC,0.6914460285132383,0.616361757591414,0.616361757591414,0.6942025869637093,0.640000581741333,N/A,0.5,SIM
21259,CalibratedClassifierCV,0.6907671418873048,0.608278927221061,0.608278927221061,0.6914407045306628,1.6975359916687012,N/A,0.5,SIM
21260,SGDClassifier,0.6754921928038018,0.6082689462436298,0.6082689462436298,0.6817050932795538,0.04395151138305664,N/A,0.5,SIM
21261,KNeighborsClassifier,0.6788866259334692,0.6005630445503863,0.6005630445503862,0.6818130916784735,0.4330012798309326,N/A,0.5,SIM
21262,ExtraTreesClassifier,0.6673455532926001,0.5954850755031587,0.5954850755031588,0.6730853124641851,0.8310012817382812,N/A,0.5,SIM
21263,LGBMClassifier,0.6527494908350305,0.5891219088325779,0.5891219088325779,0.6618821657300743,0.22299742698669434,N/A,0.5,SIM
21264,XGBClassifier,0.641887304820095,0.588918766586036,0.5889187665860359,0.6543498296244454,0.5489974021911621,N/A,0.5,SIM
21265,AdaBoostClassifier,0.658520027155465,0.5882523895634203,0.5882523895634203,0.6654778267082817,0.4190042018890381,N/A,0.5,SIM
21266,SVC,0.6734555329260014,0.5868274582560298,0.5868274582560297,0.6743577111257734,2.2779927253723145,N/A,0.5,SIM
21267,RandomForestClassifier,0.6479972844534962,0.5826671520161575,0.5826671520161575,0.6571582732403911,1.3940045833587646,N/A,0.5,SIM
21268,Perceptron,0.6860149355057705,0.581373147648012,0.581373147648012,0.6795107884872241,0.026996135711669922,N/A,0.5,SIM
21269,NuSVC,0.6541072640868975,0.5784205396773209,0.5784205396773209,0.6600200504134334,3.7839996814727783,N/A,0.5,SIM
21270,LabelSpreading,0.6276306856754922,0.5731635001526503,0.5731635001526504,0.6410872326759415,4.568000316619873,N/A,0.5,SIM
21271,LabelPropagation,0.6259334691106585,0.572003945421667,0.572003945421667,0.6396545317620835,3.0129916667938232,N/A,0.5,SIM
21272,GaussianNB,0.6378139850644943,0.5612738075667552,0.561273807566755,0.6450276897407129,0.028017044067382812,N/A,0.5,SIM
21273,DecisionTreeClassifier,0.576714188730482,0.5516098729480284,0.5516098729480284,0.5990288620517702,0.0789785385131836,N/A,0.5,SIM
